Timestamp,Load_North,column,lower_fence,upper_fence,Load_Central,Load_South,Load_National
2024-02-11 01:00:00,6698.0,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-11 01:30:00,6587.3,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-11 02:00:00,6620.0,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-11 02:30:00,6535.4,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-11 03:00:00,6488.8,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-11 03:30:00,6497.6,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-11 04:00:00,6452.4,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-11 04:30:00,6534.7,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-11 05:00:00,6752.9,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-11 05:30:00,6613.6,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-11 06:00:00,7073.5,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-11 12:30:00,8058.9,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-11 13:00:00,7799.0,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-11 13:30:00,7832.7,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-11 14:00:00,7804.6,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-11 14:30:00,7876.9,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-11 15:00:00,8041.9,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-11 23:30:00,7860.4,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-12 00:00:00,7114.4,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-12 00:30:00,6686.2,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-12 01:00:00,6462.3,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-12 01:30:00,6371.0,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-12 02:00:00,6302.7,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-12 02:30:00,6359.0,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-12 03:00:00,6317.2,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-12 03:30:00,6341.6,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-12 04:00:00,6334.7,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-12 04:30:00,6390.9,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-12 05:00:00,6516.3,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-12 05:30:00,7445.8,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-12 06:00:00,7580.8,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-12 11:00:00,7600.4,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-12 11:30:00,7423.7,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-12 12:00:00,7774.9,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-12 12:30:00,7736.8,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-12 13:00:00,7695.4,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-12 13:30:00,7553.6,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-12 14:00:00,7602.4,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-12 14:30:00,7628.1,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-12 23:00:00,7946.0,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-12 23:30:00,7504.1,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-13 00:00:00,7242.4,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-13 00:30:00,6856.5,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-13 01:00:00,6695.1,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-13 01:30:00,6560.5,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-13 02:00:00,6483.1,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-13 02:30:00,6432.1,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-13 03:00:00,6548.3,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-13 03:30:00,6414.1,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-13 04:00:00,6529.0,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-13 04:30:00,6544.9,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-13 05:00:00,6796.0,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-13 05:30:00,7126.5,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-13 06:00:00,7526.2,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-14 00:00:00,7632.0,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-14 00:30:00,7503.5,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-14 01:00:00,7255.9,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-14 01:30:00,7206.2,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-14 02:00:00,7144.4,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-14 02:30:00,7128.8,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-14 03:00:00,7126.2,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-14 03:30:00,7287.3,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-14 04:00:00,7295.0,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-14 04:30:00,7431.6,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-14 05:00:00,7614.6,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-14 05:30:00,7872.7,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-15 00:00:00,8087.9,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-15 00:30:00,8099.8,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-15 01:30:00,7863.1,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-15 02:00:00,7787.5,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-15 02:30:00,7865.2,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-15 03:00:00,7854.9,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-15 03:30:00,7948.6,Load_North,8115.537499999997,24991.437500000007,,,
2024-02-15 04:00:00,7976.1,Load_North,8115.537499999997,24991.437500000007,,,
2024-06-19 13:00:00,25235.9,Load_North,8115.537499999997,24991.437500000007,,,
2024-06-19 13:30:00,25378.5,Load_North,8115.537499999997,24991.437500000007,,,
2024-06-19 14:00:00,25319.8,Load_North,8115.537499999997,24991.437500000007,,,
2024-06-19 14:30:00,25030.0,Load_North,8115.537499999997,24991.437500000007,,,
2024-08-09 13:00:00,25248.4,Load_North,8115.537499999997,24991.437500000007,,,
2024-08-09 13:30:00,25689.3,Load_North,8115.537499999997,24991.437500000007,,,
2024-08-09 14:00:00,25576.5,Load_North,8115.537499999997,24991.437500000007,,,
2024-08-09 14:30:00,25094.0,Load_North,8115.537499999997,24991.437500000007,,,
2024-08-09 22:00:00,25186.9,Load_North,8115.537499999997,24991.437500000007,,,
2024-08-09 22:30:00,25273.4,Load_North,8115.537499999997,24991.437500000007,,,
2024-08-09 23:00:00,25044.2,Load_North,8115.537499999997,24991.437500000007,,,
2024-08-10 13:00:00,25247.2,Load_North,8115.537499999997,24991.437500000007,,,
2024-08-10 13:30:00,25753.0,Load_North,8115.537499999997,24991.437500000007,,,
2024-08-10 14:00:00,25796.4,Load_North,8115.537499999997,24991.437500000007,,,
2024-08-10 14:30:00,25307.9,Load_North,8115.537499999997,24991.437500000007,,,
2024-08-10 21:30:00,25266.8,Load_North,8115.537499999997,24991.437500000007,,,
2024-08-10 22:00:00,26239.7,Load_North,8115.537499999997,24991.437500000007,,,
2024-08-10 22:30:00,26118.4,Load_North,8115.537499999997,24991.437500000007,,,
2024-09-07 20:30:00,7346.1,Load_North,8115.537499999997,24991.437500000007,,,
2024-09-07 21:00:00,7115.7,Load_North,8115.537499999997,24991.437500000007,,,
2024-09-07 21:30:00,7418.5,Load_North,8115.537499999997,24991.437500000007,,,
2024-09-07 22:00:00,7100.5,Load_North,8115.537499999997,24991.437500000007,,,
2024-09-07 22:30:00,7194.7,Load_North,8115.537499999997,24991.437500000007,,,
2024-09-07 23:00:00,7355.4,Load_North,8115.537499999997,24991.437500000007,,,
2024-09-07 23:30:00,6810.9,Load_North,8115.537499999997,24991.437500000007,,,
2024-09-08 00:00:00,7067.8,Load_North,8115.537499999997,24991.437500000007,,,
2024-09-08 00:30:00,6910.0,Load_North,8115.537499999997,24991.437500000007,,,
2024-09-08 01:00:00,6871.6,Load_North,8115.537499999997,24991.437500000007,,,
2024-09-08 01:30:00,6892.1,Load_North,8115.537499999997,24991.437500000007,,,
2024-09-08 02:00:00,7009.8,Load_North,8115.537499999997,24991.437500000007,,,
2024-09-08 02:30:00,7032.6,Load_North,8115.537499999997,24991.437500000007,,,
2024-09-08 03:00:00,7023.5,Load_North,8115.537499999997,24991.437500000007,,,
2024-09-08 03:30:00,7001.0,Load_North,8115.537499999997,24991.437500000007,,,
2024-09-08 04:00:00,7027.6,Load_North,8115.537499999997,24991.437500000007,,,
2024-09-08 04:30:00,7082.7,Load_North,8115.537499999997,24991.437500000007,,,
2024-09-08 05:00:00,7102.7,Load_North,8115.537499999997,24991.437500000007,,,
2024-09-08 05:30:00,7286.0,Load_North,8115.537499999997,24991.437500000007,,,
2024-09-08 06:00:00,7387.6,Load_North,8115.537499999997,24991.437500000007,,,
2024-09-08 06:30:00,7689.3,Load_North,8115.537499999997,24991.437500000007,,,
2024-09-08 07:00:00,7906.0,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-25 16:30:00,0.0,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-27 01:30:00,8008.084,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-27 02:00:00,7954.694,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-27 02:30:00,7579.283,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-27 03:00:00,7567.331,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-27 03:30:00,7511.559,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-27 04:00:00,7528.894,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-27 04:30:00,7626.646,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-27 05:00:00,7780.979,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-28 00:30:00,7788.045,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-28 01:00:00,7561.927,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-28 01:30:00,7266.012,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-28 02:00:00,7106.056,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-28 02:30:00,7024.325,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-28 03:00:00,6981.778,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-28 03:30:00,6968.873,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-28 04:00:00,6965.131,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-28 04:30:00,7022.036,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-28 05:00:00,7217.573,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-28 05:30:00,7580.474,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-28 06:00:00,7860.289,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-29 02:00:00,7721.24,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-29 02:30:00,6732.633,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-29 03:00:00,6800.966,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-29 03:30:00,6655.184,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-29 04:00:00,6652.354,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-29 04:30:00,6592.874,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-29 05:00:00,6651.914,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-29 05:30:00,6827.818,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-29 06:00:00,7320.295,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-29 10:30:00,8025.271,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-29 11:00:00,7495.546,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-29 11:30:00,8108.92,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-29 12:30:00,8084.665,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-29 13:00:00,7936.867,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-29 13:30:00,7586.307,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-29 14:00:00,7629.292,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-29 14:30:00,7647.725,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-29 15:00:00,7515.233,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-29 15:30:00,7767.769,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-29 23:30:00,7736.474,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-30 00:00:00,7190.339,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-30 00:30:00,6903.322,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-30 01:00:00,6693.867,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-30 01:30:00,6517.134,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-30 02:00:00,6433.449,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-30 02:30:00,6390.753,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-30 03:00:00,6550.278,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-30 03:30:00,6573.054,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-30 04:00:00,6616.335,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-30 04:30:00,6638.537,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-30 05:00:00,6750.289,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-30 05:30:00,7081.144,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-30 06:00:00,7588.301,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-30 12:00:00,8046.05,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-30 12:30:00,7816.136,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-30 13:00:00,7820.703,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-30 13:30:00,7712.262,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-30 14:00:00,7624.933,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-30 14:30:00,7740.896,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-30 15:00:00,8032.502,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-30 23:30:00,7885.527,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-31 00:00:00,7504.256,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-31 00:30:00,7206.434,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-31 01:00:00,6988.849,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-31 01:30:00,6941.346,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-31 02:00:00,6738.645,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-31 02:30:00,6654.85,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-31 03:00:00,6731.894,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-31 03:30:00,6776.065,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-31 04:00:00,6644.557,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-31 04:30:00,6787.158,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-31 05:00:00,7029.093,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-31 05:30:00,7336.909,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-31 06:00:00,7930.471,Load_North,8115.537499999997,24991.437500000007,,,
2025-01-31 23:30:00,7760.08,Load_North,8115.537499999997,24991.437500000007,,,
2025-02-01 00:00:00,7429.714,Load_North,8115.537499999997,24991.437500000007,,,
2025-02-01 00:30:00,7165.781,Load_North,8115.537499999997,24991.437500000007,,,
2025-02-01 01:00:00,6933.979,Load_North,8115.537499999997,24991.437500000007,,,
2025-02-01 01:30:00,6895.263,Load_North,8115.537499999997,24991.437500000007,,,
2025-02-01 02:00:00,6853.893,Load_North,8115.537499999997,24991.437500000007,,,
2025-02-01 02:30:00,6810.949,Load_North,8115.537499999997,24991.437500000007,,,
2025-02-01 03:00:00,6730.26,Load_North,8115.537499999997,24991.437500000007,,,
2025-02-01 03:30:00,6727.478,Load_North,8115.537499999997,24991.437500000007,,,
2025-02-01 04:00:00,6627.327,Load_North,8115.537499999997,24991.437500000007,,,
2025-02-01 04:30:00,7055.179,Load_North,8115.537499999997,24991.437500000007,,,
2025-02-01 05:00:00,7352.919,Load_North,8115.537499999997,24991.437500000007,,,
2025-02-01 05:30:00,7626.129,Load_North,8115.537499999997,24991.437500000007,,,
2025-02-01 06:00:00,8021.011,Load_North,8115.537499999997,24991.437500000007,,,
2025-02-02 00:00:00,8093.128,Load_North,8115.537499999997,24991.437500000007,,,
2025-02-02 00:30:00,8017.67,Load_North,8115.537499999997,24991.437500000007,,,
2025-02-02 01:00:00,7746.262,Load_North,8115.537499999997,24991.437500000007,,,
2025-02-02 01:30:00,7649.43,Load_North,8115.537499999997,24991.437500000007,,,
2025-02-02 02:00:00,7584.207,Load_North,8115.537499999997,24991.437500000007,,,
2025-02-02 02:30:00,7565.133,Load_North,8115.537499999997,24991.437500000007,,,
2025-02-02 03:00:00,7567.23,Load_North,8115.537499999997,24991.437500000007,,,
2025-02-02 03:30:00,7557.83,Load_North,8115.537499999997,24991.437500000007,,,
2025-02-02 04:00:00,7399.247,Load_North,8115.537499999997,24991.437500000007,,,
2025-02-02 04:30:00,7545.451,Load_North,8115.537499999997,24991.437500000007,,,
2025-02-02 05:00:00,7901.431,Load_North,8115.537499999997,24991.437500000007,,,
2025-02-03 00:30:00,8082.6,Load_North,8115.537499999997,24991.437500000007,,,
2025-02-03 01:00:00,8023.123,Load_North,8115.537499999997,24991.437500000007,,,
2025-02-03 01:30:00,8028.042,Load_North,8115.537499999997,24991.437500000007,,,
2025-02-03 02:00:00,7982.503,Load_North,8115.537499999997,24991.437500000007,,,
2025-02-03 02:30:00,7844.705,Load_North,8115.537499999997,24991.437500000007,,,
2025-02-03 03:00:00,7954.448,Load_North,8115.537499999997,24991.437500000007,,,
2025-02-03 03:30:00,8011.516,Load_North,8115.537499999997,24991.437500000007,,,
2025-02-03 04:00:00,7848.913,Load_North,8115.537499999997,24991.437500000007,,,
2025-02-03 04:30:00,8056.364,Load_North,8115.537499999997,24991.437500000007,,,
2025-06-02 12:30:00,25047.35,Load_North,8115.537499999997,24991.437500000007,,,
2025-06-02 13:30:00,25244.551,Load_North,8115.537499999997,24991.437500000007,,,
2025-06-02 14:00:00,25524.642,Load_North,8115.537499999997,24991.437500000007,,,
2025-06-02 14:30:00,25665.85,Load_North,8115.537499999997,24991.437500000007,,,
2025-06-02 15:00:00,25406.23,Load_North,8115.537499999997,24991.437500000007,,,
2025-06-02 15:30:00,25003.59,Load_North,8115.537499999997,24991.437500000007,,,
2025-06-02 21:00:00,25125.08,Load_North,8115.537499999997,24991.437500000007,,,
2025-06-02 21:30:00,25598.6,Load_North,8115.537499999997,24991.437500000007,,,
2025-06-02 22:00:00,25957.749,Load_North,8115.537499999997,24991.437500000007,,,
2025-06-02 22:30:00,25625.749,Load_North,8115.537499999997,24991.437500000007,,,
2025-06-02 23:00:00,25299.327,Load_North,8115.537499999997,24991.437500000007,,,
2025-06-03 20:00:00,0.0,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-08 21:30:00,25271.43,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-08 22:00:00,25701.589,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-08 22:30:00,25539.919,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-08 23:00:00,25577.677,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-09 12:30:00,25345.051,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-09 13:00:00,26279.331,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-09 13:30:00,26948.464,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-09 14:00:00,26858.676,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-09 14:30:00,26374.3,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-09 15:00:00,26164.655,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-09 15:30:00,25438.662,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-09 16:00:00,25031.318,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-09 21:00:00,25336.621,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-09 21:30:00,25856.16,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-09 22:00:00,26056.846,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-09 22:30:00,26175.777,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-09 23:00:00,25073.061,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-17 13:30:00,25423.409,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-17 14:00:00,25351.421,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-17 14:30:00,25360.945,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-17 15:00:00,25163.7,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-17 21:30:00,25657.285,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-17 22:00:00,26359.421,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-17 22:30:00,26531.277,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-17 23:00:00,25276.261,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-18 12:30:00,25756.86,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-18 13:00:00,26406.457,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-18 13:30:00,27065.039,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-18 14:00:00,27231.068,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-18 14:30:00,26902.462,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-18 15:00:00,26712.09,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-18 15:30:00,26468.609,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-18 16:00:00,25541.21,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-18 20:30:00,25659.879,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-18 21:00:00,27009.23,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-18 21:30:00,27728.262,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-18 22:00:00,28122.201,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-18 22:30:00,28361.159,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-18 23:00:00,26616.67,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-18 23:30:00,25700.499,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-19 12:00:00,25240.685,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-19 12:30:00,25858.87,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-19 13:00:00,26310.861,Load_North,8115.537499999997,24991.437500000007,,,
2025-07-19 13:30:00,27148.367,Load_North,8115.537499999997,24991.437500000007,,,
